"platform","city","source_area","requested_layout","requested_rent_band","rent","title","layout","area_m2","floor","community","district_business","address","tags","source_url","source_filter_url","raw_evidence"
"anjuke","上海","北蔡","一室","3000-4000","3860","713号线双地铁 独居优选好房上新黄金二楼 楼层优势恰到好","1室1厅","36.8","低层(共6层)","金旋小区","浦东-北蔡","北艾路1130弄,北艾路1128弄1-28号","","https://sh.zu.anjuke.com/fangyuan/4629182545746952","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","713号线双地铁 独居优选好房上新黄金二楼 楼层优势恰到好 安选 1室1厅|36.8平米|低层(共6层) 金旋小区   浦东-北蔡 -北艾路1130弄,北艾路1128弄1-28号 整租 朝南 7/13号线  江帅 3860 元/月"
"anjuke","上海","康桥","一室","3000-4000","3860","浦东新区康桥费用近地铁11号线一室一厅一卫一厨48平米","1室1厅","48","高层(共21层) 7日内实拍验真","秀浦路3001弄小区","浦东-康桥","秀浦路3001弄","","https://sh.zu.anjuke.com/fangyuan/4377576325094412","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx1-zj106-mt1/","浦东新区康桥费用近地铁11号线一室一厅一卫一厨48平米 安选 1室1厅|48平米|高层(共21层) 7日内实拍验真 秀浦路3001弄小区   浦东-康桥 -秀浦路3001弄 整租 朝南 有电梯 11号线  马龙运 3860 元/月"
"anjuke","上海","川沙","一室","3000-4000","3880","（真房源）免 华兰雅苑 整租一房 川沙中学对面","1室1厅","56","中层(共18层)","华兰雅苑","浦东-川沙","营洪路486弄","","https://sh.zu.anjuke.com/fangyuan/4558799719900175","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx1-zj106-mt1/","（真房源）免 华兰雅苑 整租一房 川沙中学对面 安选 1室1厅|56平米|中层(共18层) 华兰雅苑   浦东-川沙 -营洪路486弄 整租 南北 有电梯 2号线  陈亮 3880 元/月"
"anjuke","上海","川沙","二室","3000-4000","3880","凌空路地铁口凌川佳苑，精装修南北通透，价格便宜，拎包入住","2室1厅","80.6","低层(共15层)","凌川佳苑","浦东-川沙","营洪路600弄","","https://sh.zu.anjuke.com/fangyuan/4631054647602191","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx2-zj106-mt1/","凌空路地铁口凌川佳苑，精装修南北通透，价格便宜，拎包入住 安选 2室1厅|80.6平米|低层(共15层) 凌川佳苑   浦东-川沙 -营洪路600弄 整租 朝南 有电梯 2号线  武宜胜 3880 元/月"
"anjuke","上海","川沙","二室","3000-4000","3880","近地铁通勤方便，双南两房，干湿分离，燃气厨房，家具家电齐全！","2室1厅","66.2","高层(共6层)","曙航苑","浦东-川沙","川环南路148弄1-19号","","https://sh.zu.anjuke.com/fangyuan/4619772953748489","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx2-zj106-mt1/","近地铁通勤方便，双南两房，干湿分离，燃气厨房，家具家电齐全！ 安选 2室1厅|66.2平米|高层(共6层) 曙航苑   浦东-川沙 -川环南路148弄1-19号 整租 朝南 2号线  刘承群 3880 元/月"
"anjuke","上海","康桥","二室","3000-4000","3880","11号秀沿路地铁站100米，双南两房，主卧带飘窗，直达徐家汇","2室1厅","53.4","中层(共14层)","汤巷馨村(南区)","浦东-康桥","秀沿路2501弄","","https://sh.zu.anjuke.com/fangyuan/4412821545772033","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx2-zj106-mt1/"," 11号秀沿路地铁站100米，双南两房，主卧带飘窗，直达徐家汇 安选 2室1厅|53.4平米|中层(共14层) 汤巷馨村(南区)   浦东-康桥 -秀沿路2501弄 整租 朝南 有电梯 11号线  黄苗苗 3880 元/月"
"anjuke","上海","康桥","一室","3000-4000","3890","实拍房源 近秀沿路地铁口 康桥商务绿洲 大一房好停车民水民电","1室1厅","55","中层(共16层)","文怡苑(二期)","浦东-康桥","环桥路1488弄","","https://sh.zu.anjuke.com/fangyuan/4569928396073997","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx1-zj106-mt1/","实拍房源 近秀沿路地铁口 康桥商务绿洲 大一房好停车民水民电 安选 1室1厅|55平米|中层(共16层) 文怡苑(二期)   浦东-康桥 -环桥路1488弄 整租 朝南 有电梯 11号线/机场联络线  赵林 3890 元/月"
"anjuke","上海","周浦","一室","3000-4000","3898","租客转租精装修带电梯周围地铁方便自带车位周围商圈配套齐全","1室1厅","61","高层(共13层)","汇福家园平安里(北区)","浦东-周浦","周秀路26弄","","https://sh.zu.anjuke.com/fangyuan/4619663429426182","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","租客转租精装修带电梯周围地铁方便自带车位周围商圈配套齐全 安选 1室1厅|61平米|高层(共13层) 汇福家园平安里(北区)   浦东-周浦 -周秀路26弄 整租 朝南 有电梯 16号线  童宇翔 3898 元/月"
"anjuke","上海","北蔡","一室","3000-4000","3900","北中路精装一房，中间楼层租客转租，宠物友好，随时入住，","1室1厅","40","中层(共6层)","虹南小区(浦东)","浦东-北蔡","沪南路1351弄,沪南路1361弄,沪南路1391弄,沪南路911号","","https://sh.zu.anjuke.com/fangyuan/4594335036414991","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","北中路精装一房，中间楼层租客转租，宠物友好，随时入住， 安选 1室1厅|40平米|中层(共6层) 虹南小区(浦东)   浦东-北蔡 -沪南路1351弄,沪南路1361弄,沪南路1391弄,沪南路911号 整租 朝南 7/13/18号线  洪建明 3900 元/月"
"anjuke","上海","北蔡","一室","3000-4000","3900","13号线下南路刚刚搬走 可以养猫客厅有西窗 随时入住","1室1厅","44.5","高层(共6层)","南新六村","浦东-北蔡","下南路500弄17-25,28-42号,下南路526弄8-15,20-27号","","https://sh.zu.anjuke.com/fangyuan/4614986916439045","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","13号线下南路刚刚搬走 可以养猫客厅有西窗 随时入住 安选 1室1厅|44.5平米|高层(共6层) 南新六村   浦东-北蔡 -下南路500弄17-25,28-42号,下南路526弄8-15,20-27号 整租 朝南 有电梯 13号线  谢斌 3900 元/月"
"anjuke","上海","北蔡","一室","3000-4000","3900","杨高南路站精装修一室一厅低楼层，拎包入住","1室1厅","40.6","低层(共6层)","由由四村","浦东-北蔡","严中路173弄,严中路269弄,严中路373弄","","https://sh.zu.anjuke.com/fangyuan/4618451656580111","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","杨高南路站精装修一室一厅低楼层，拎包入住 安选 1室1厅|40.6平米|低层(共6层) 由由四村   浦东-北蔡 -严中路173弄,严中路269弄,严中路373弄 整租 朝南 7/13号线  白惠 3900 元/月"
"anjuke","上海","曹路","一室","3000-4000","3900","魔都租房宝藏近地铁绝美好房谁住谁迷糊得房率高带洗碗机可停车","1室1厅","50","低层(共6层)","金钻苑(南区398弄,359弄)","浦东-曹路","海松路398弄,海顺路359弄","","https://sh.zu.anjuke.com/fangyuan/4584302977098759","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx1-zj106-mt1/","魔都租房宝藏近地铁绝美好房谁住谁迷糊得房率高带洗碗机可停车 安选 1室1厅|50平米|低层(共6层) 金钻苑(南区398弄,359弄)   浦东-曹路 -海松路398弄,海顺路359弄 整租 朝南 有电梯 9号线  胡力凡 3900 元/月"
"anjuke","上海","曹路","二室","3000-4000","3900","出门地铁，价格谈，可长签，拎包入住，原，有固定车位","2室1厅","81.1","低层(共18层)","星金家园","浦东-曹路","金晓路289弄","","https://sh.zu.anjuke.com/fangyuan/4573001226738702","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx2-zj106-mt1/","出门地铁，价格谈，可长签，拎包入住，原，有固定车位 安选 2室1厅|81.1平米|低层(共18层) 星金家园   浦东-曹路 -金晓路289弄 整租 朝南 有电梯 9号线  曾燕波 3900 元/月"
"anjuke","上海","曹路","一室","3000-4000","3900","免佣 可办证 近恒越广场 顾路中学 阳光好 家具全 拎包入住","1室1厅","56.3","中层(共17层)","星颂家园","浦东-曹路","海松路52弄","","https://sh.zu.anjuke.com/fangyuan/4640840026022912","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx1-zj106-mt1/","免佣 可办证 近恒越广场 顾路中学 阳光好 家具全 拎包入住 安选 1室1厅|56.3平米|中层(共17层) 星颂家园   浦东-曹路 -海松路52弄 整租 朝南 有电梯 9号线  滕奔 3900 元/月"
"anjuke","上海","曹路","一室","3000-4000","3900","免佣 曹路9号线地铁口 可办证 精装拎包住 周边配套齐全！","1室1厅","54.3","高层(共24层)","星颂家园","浦东-曹路","海松路52弄","","https://sh.zu.anjuke.com/fangyuan/4565825920492557","https://sh.zu.anjuke.com/fangyuan/pudong-q-caolu/x1-fx1-zj106-mt1/","免佣 曹路9号线地铁口 可办证 精装拎包住 周边配套齐全！ 安选 1室1厅|54.3平米|高层(共24层) 星颂家园   浦东-曹路 -海松路52弄 整租 朝南 有电梯 9号线  吕嘉琰 3900 元/月"
"anjuke","上海","川沙","二室","3000-4000","3900","新上，华夏东路地铁沿线，精装2房，实拍图，好房要抓紧","2室1厅","53.8","高层(共6层) 7日内实拍验真","城西小区","浦东-川沙","华夏东路2170弄","","https://sh.zu.anjuke.com/fangyuan/4642172165087247","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx2-zj106-mt1/","新上，华夏东路地铁沿线，精装2房，实拍图，好房要抓紧 安选 2室1厅|53.8平米|高层(共6层) 7日内实拍验真 城西小区   浦东-川沙 -华夏东路2170弄 整租 朝南 2号线  陈新洲 3900 元/月"
"anjuke","上海","金桥","一室","3000-4000","3900","毕业季好房源 靠近博兴路地铁口 可办停车","1室1厅","45.5","中层(共6层)","博三小区","浦东-金桥","博兴路462弄","","https://sh.zu.anjuke.com/fangyuan/4595420806376451","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/","毕业季好房源 靠近博兴路地铁口 可办停车 安选 1室1厅|45.5平米|中层(共6层) 博三小区   浦东-金桥 -博兴路462弄 整租 朝南 有电梯 6号线  杨杰 3900 元/月"
"anjuke","上海","金桥","一室","3000-4000","3900","近地铁 华为通用 可办车位 看房随时","1室1厅","43.9","低层(共6层)","东力新村","浦东-金桥","申江路985弄","","https://sh.zu.anjuke.com/fangyuan/4639667672177670","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/","近地铁 华为通用 可办车位 看房随时 安选 1室1厅|43.9平米|低层(共6层) 东力新村   浦东-金桥 -申江路985弄 整租 朝南 12号线  黄祝父 3900 元/月"
"anjuke","上海","金桥","二室","3000-4000","3900","近地铁 精装两房 中间楼层 可办车位居住证 看房随时","2室1厅","56.6","中层(共6层)","东陆新村二街坊","浦东-金桥","凌河路420弄,凌河路354弄","","https://sh.zu.anjuke.com/fangyuan/4608221959332876","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/","近地铁 精装两房 中间楼层 可办车位居住证 看房随时 安选 2室1厅|56.6平米|中层(共6层) 东陆新村二街坊   浦东-金桥 -凌河路420弄,凌河路354弄 整租 朝南 6/12号线  吴慧娟 3900 元/月"
"anjuke","上海","金桥","二室","3000-4000","3900","实拍好房！！！近公园，近商圈，近学校，拎包入住，随时看房","2室1厅","58.1","中层(共6层)","荷三小区","浦东-金桥","牟平路56弄,牟平路154弄,荷泽路567弄","","https://sh.zu.anjuke.com/fangyuan/4575703339002893","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/","实拍好房！！！近公园，近商圈，近学校，拎包入住，随时看房 安选 2室1厅|58.1平米|中层(共6层) 荷三小区   浦东-金桥 -牟平路56弄,牟平路154弄,荷泽路567弄 整租 朝南 6/9号线  韩子奇 3900 元/月"
"anjuke","上海","金桥","二室","3000-4000","3900","近6号线五莲路 文峰广场 精装小两房停车便利付款灵活宠物友好","2室1厅","53.1","中层(共6层)","沪东新村","浦东-金桥","沪东新村55-381号","","https://sh.zu.anjuke.com/fangyuan/4587029886821383","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/","近6号线五莲路 文峰广场 精装小两房停车便利付款灵活宠物友好 安选 2室1厅|53.1平米|中层(共6层) 沪东新村   浦东-金桥 -沪东新村55-381号 整租 朝南 6/12号线  王璟睿 3900 元/月"
"anjuke","上海","金桥","二室","3000-4000","3900","可押一付一 婚房装修大两房 小区可停车 近文峰广场六号线地铁","2室1厅","46.9","中层(共6层)","沪东新村","浦东-金桥","沪东新村55-381号","","https://sh.zu.anjuke.com/fangyuan/4629524950686733","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/","可押一付一 婚房装修大两房 小区可停车 近文峰广场六号线地铁 安选 2室1厅|46.9平米|中层(共6层) 沪东新村   浦东-金桥 -沪东新村55-381号 整租 朝南 6/12号线  樊宇航 3900 元/月"
"anjuke","上海","金桥","二室","3000-4000","3900","6号线五莲路12号线东陆路 双南两房 采光好 配置齐 随时看","2室1厅","57.3","高层(共6层)","莱阳北小区","浦东-金桥","莱阳路301弄,浦东大道2920弄,莱阳路201弄,五莲路100弄","","https://sh.zu.anjuke.com/fangyuan/4616739108512782","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/","6号线五莲路12号线东陆路 双南两房 采光好 配置齐 随时看 安选 2室1厅|57.3平米|高层(共6层) 莱阳北小区   浦东-金桥 -莱阳路301弄,浦东大道2920弄,莱阳路201弄,五莲路100弄 整租 朝南 6/12号线  蒋旋旋 3900 元/月"
"anjuke","上海","金桥","二室","3000-4000","3900","靠近12号线东陆路地铁口 可办停车位 办居住证 随时看房","2室1厅","57.3","中层(共6层)","莱阳北小区","浦东-金桥","莱阳路301弄,浦东大道2920弄,莱阳路201弄,五莲路100弄","","https://sh.zu.anjuke.com/fangyuan/4616781071997952","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/"," 靠近12号线东陆路地铁口 可办停车位 办居住证 随时看房 安选 2室1厅|57.3平米|中层(共6层) 莱阳北小区   浦东-金桥 -莱阳路301弄,浦东大道2920弄,莱阳路201弄,五莲路100弄 整租 朝南 6/12号线  杨杰 3900 元/月"
"anjuke","上海","康桥","一室","3000-4000","3900","11号线康新公路 民用水电 全景落地窗 品质房源 押一付一","1室1厅","52","高层(共20层)","秀浦路3001弄小区","浦东-康桥","秀浦路3001弄","","https://sh.zu.anjuke.com/fangyuan/4534571662765068","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx1-zj106-mt1/"," 11号线康新公路 民用水电 全景落地窗 品质房源 押一付一 安选 1室1厅|52平米|高层(共20层) 秀浦路3001弄小区   浦东-康桥 -秀浦路3001弄 整租 朝南 有电梯 11号线  于强 3900 元/月"
"anjuke","上海","康桥","二室","3000-4000","3900","秀沿路地铁站精装两房 干湿分离 南北通透 双南卧室 采光","2室1厅","60.2","低层(共15层)","秀怡苑","浦东-康桥","环桥路1137弄","","https://sh.zu.anjuke.com/fangyuan/4526261771869188","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx2-zj106-mt1/"," 秀沿路地铁站精装两房 干湿分离 南北通透 双南卧室 采光 安选 2室1厅|60.2平米|低层(共15层) 秀怡苑   浦东-康桥 -环桥路1137弄 整租 朝南 有电梯 11号线  韦倩影 3900 元/月"
"anjuke","上海","康桥","二室","3000-4000","3900","秀怡苑大二房精装修拎包入住 近秀沿路地铁站迪士尼商务旅游张江","2室1厅","60.2","高层(共17层)","秀怡苑","浦东-康桥","环桥路1137弄","","https://sh.zu.anjuke.com/fangyuan/4528887042759688","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx2-zj106-mt1/"," 秀怡苑大二房精装修拎包入住 近秀沿路地铁站迪士尼商务旅游张江 安选 2室1厅|60.2平米|高层(共17层) 秀怡苑   浦东-康桥 -环桥路1137弄 整租 朝南 有电梯 11号线  卢鑫 3900 元/月"
"anjuke","上海","康桥","二室","3000-4000","3900","秀沿路地铁口0距离 民用水电 有商业街 近ABB 康桥产业园","2室1厅","60.2","低层(共15层)","秀怡苑","浦东-康桥","环桥路1137弄","","https://sh.zu.anjuke.com/fangyuan/4519385490385934","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx2-zj106-mt1/"," 秀沿路地铁口0距离 民用水电 有商业街 近ABB 康桥产业园 安选 2室1厅|60.2平米|低层(共15层) 秀怡苑   浦东-康桥 -环桥路1137弄 整租 朝南 有电梯 11号线  卢鑫 3900 元/月"
"anjuke","上海","康桥","一室","3000-4000","3900","秀怡苑 本人真实拍摄 燃气做饭洗澡 近漕河泾 秀沿路地铁站","1室1厅","61.7","低层(共14层)","秀怡苑","浦东-康桥","环桥路1137弄","","https://sh.zu.anjuke.com/fangyuan/4584080289672200","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx1-zj106-mt1/","秀怡苑 本人真实拍摄 燃气做饭洗澡 近漕河泾 秀沿路地铁站 安选 1室1厅|61.7平米|低层(共14层) 秀怡苑   浦东-康桥 -环桥路1137弄 整租 朝南 11号线  徐志强 3900 元/月"
"anjuke","上海","御桥","一室","3000-4000","3900","1118双线御桥地铁口业主整租一房一厅，可拎包入住","1室1厅","41.2","中层(共6层)","京浦小区","浦东-御桥","京浦路82弄(旧:沪南路2441弄82支弄),京浦路160弄(旧:沪南路2441弄160支弄)","","https://sh.zu.anjuke.com/fangyuan/4541467025253390","https://sh.zu.anjuke.com/fangyuan/pudong-q-yuanshenzhuyuan/x1-fx1-zj106-mt1/"," 1118双线御桥地铁口业主整租一房一厅，可拎包入住 安选 1室1厅|41.2平米|中层(共6层) 京浦小区   浦东-御桥 -京浦路82弄(旧:沪南路2441弄82支弄),京浦路160弄(旧:沪南路2441弄160支弄) 整租 朝南 11/18号线  曹猛 3900 元/月"
"anjuke","上海","周浦","二室","3000-4000","3900","押一付一，双南地铁口二房，业主自住精装二房，可长签，","2室1厅","62.3","高层(共6层)","果园一村(浦东)","浦东-周浦","果园一村5-32号","","https://sh.zu.anjuke.com/fangyuan/4629585339804681","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx2-zj106-mt1/","押一付一，双南地铁口二房，业主自住精装二房，可长签， 安选 2室1厅|62.3平米|高层(共6层) 果园一村(浦东)   浦东-周浦 -果园一村5-32号 整租 南北 18号线  许静 3900 元/月"
"anjuke","上海","周浦","二室","3000-4000","3900","周浦万达旁 沈默花苑电梯大一房整租民用水电可以办居住证","2室1厅","60","低层(共15层)","沈默花苑","浦东-周浦","韵浦路167弄","","https://sh.zu.anjuke.com/fangyuan/4623699350873090","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx2-zj106-mt1/","周浦万达旁 沈默花苑电梯大一房整租民用水电可以办居住证 安选 2室1厅|60平米|低层(共15层) 沈默花苑   浦东-周浦 -韵浦路167弄 整租 朝南 有电梯 18号线  连培培 3900 元/月"
"anjuke","上海","唐镇","一室","2500-3000","3905","唐镇张江44平一房一厅大阳台","1室1厅","44","高层(共11层)","","","","","https://sh.zu.anjuke.com/fangyuan/4583984828769280","https://sh.zu.anjuke.com/fangyuan/pudong-q-tangzhen/x1-fx1-zj105-mt1/","唐镇张江44平一房一厅大阳台 安选 1室1厅|44平米|高层(共11层) 绿波城   浦东-唐镇 创新中路399弄1-153号 整租 朝南 有电梯 2号线  安亚萍 3905 元/月"
"anjuke","上海","川沙","二室","3000-4000","3925","浦东2号线川沙站，步梯2楼","2室1厅","87.3","低层(共6层)","妙栏小区","浦东-川沙","妙栏路392弄,妙栏路265弄,妙栏路401弄,妙栏路353弄,妙栏路200弄","","https://sh.zu.anjuke.com/fangyuan/4565920110357510","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx2-zj106-mt1/","浦东2号线川沙站，步梯2楼 安选 2室1厅|87.3平米|低层(共6层) 妙栏小区   浦东-川沙 -妙栏路392弄,妙栏路265弄,妙栏路401弄,妙栏路353弄,妙栏路200弄 整租 朝南 2号线  李海燕 3925 元/月"
"anjuke","上海","北蔡","一室","3000-4000","3950","18号线北中路站附近 居家装修一室一厅 中间楼层 价格实惠","1室1厅","38.2","中层(共6层)","莲中二村","浦东-北蔡","莲中路318弄,莲中路356弄","","https://sh.zu.anjuke.com/fangyuan/4605215441724419","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","18号线北中路站附近 居家装修一室一厅 中间楼层 价格实惠 安选 1室1厅|38.2平米|中层(共6层) 莲中二村   浦东-北蔡 -莲中路318弄,莲中路356弄 整租 朝南 7/13/18号线  孙铅 3950 元/月"
"anjuke","上海","周浦","一室","3000-4000","3950","18号线沈梅路站 自住一房 办居住证 可备案 宠物友好","1室1厅","57.8","低层(共18层)","桃园新城中虹佳园(北区)","浦东-周浦","瑞浦路8弄","","https://sh.zu.anjuke.com/fangyuan/4633501613874183","https://sh.zu.anjuke.com/fangyuan/pudong-q-zhoupu/x1-fx1-zj106-mt1/","18号线沈梅路站 自住一房 办居住证 可备案 宠物友好 安选 1室1厅|57.8平米|低层(共18层) 桃园新城中虹佳园(北区)   浦东-周浦 -瑞浦路8弄 整租 朝南 18号线  田向辉 3950 元/月"
"anjuke","上海","康桥","一室","3000-4000","3980","电梯一房，精装修，南北通 好停车 周边配套齐全！","1室1厅","82","低层(共25层)","丰和苑","浦东-康桥","梓康路333弄","","https://sh.zu.anjuke.com/fangyuan/4618090085690383","https://sh.zu.anjuke.com/fangyuan/pudong-q-kangqiao/x1-fx1-zj106-mt1/"," 电梯一房，精装修，南北通 好停车 周边配套齐全！ 安选 1室1厅|82平米|低层(共25层) 丰和苑   浦东-康桥 -梓康路333弄 整租 南北 18号线  薛欢欢 3980 元/月"
"anjuke","上海","北蔡","一室","3000-4000","3999","一楼大院子一房一厅精装修 初次出租宠物友好 交通方便有密码","1室1厅","41.1","低层(共6层)","由由一村","浦东-北蔡","严杨路30弄1-13号,严杨路45弄,严杨路60弄,严杨路165弄","","https://sh.zu.anjuke.com/fangyuan/4557019321064453","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","一楼大院子一房一厅精装修 初次出租宠物友好 交通方便有密码 安选 1室1厅|41.1平米|低层(共6层) 由由一村   浦东-北蔡 -严杨路30弄1-13号,严杨路45弄,严杨路60弄,严杨路165弄 整租 朝南 6/7号线  李龙 3999 元/月"
"anjuke","上海","川沙","二室","3000-4000","3999","上新 桃园公寓5楼 有固定车位 双南两房 近地铁站150米","2室1厅","84.9","高层(共6层)","桃园公寓(浦东)","浦东-川沙","南桥路459弄","","https://sh.zu.anjuke.com/fangyuan/4568626771422208","https://sh.zu.anjuke.com/fangyuan/pudong-q-chuansha/x1-fx2-zj106-mt1/","上新 桃园公寓5楼 有固定车位 双南两房 近地铁站150米 安选 2室1厅|84.9平米|高层(共6层) 桃园公寓(浦东)   浦东-川沙 -南桥路459弄 整租 朝南 2号线  陈刚强 3999 元/月"
"anjuke","上海","金桥","一室","3000-4000","3999","禹洲蓝爵 整租朝南 近地铁500米 近华为万国 小米 急急急","1室1厅","29.2","高层(共19层) 7日内实拍验真","禹洲蓝爵","浦东-金桥","金港路199弄","","https://sh.zu.anjuke.com/fangyuan/4624909057190927","https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj106-mt1/","禹洲蓝爵 整租朝南 近地铁500米 近华为万国 小米 急急急 安选 1室1厅|29.2平米|高层(共19层) 7日内实拍验真 禹洲蓝爵   浦东-金桥 -金港路199弄 整租 朝南 有电梯 9/14号线  张玉娟 3999 元/月"
"anjuke","上海","北蔡","一室","3000-4000","4000","7号线芳华路地铁站 妇幼保健院旁精装修低楼层一房一厅，随时看","1室1厅","42","高层(共6层)","北蔡大街32弄小区","浦东-北蔡","北蔡大街32弄","","https://sh.zu.anjuke.com/fangyuan/4625466069984264","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","7号线芳华路地铁站 妇幼保健院旁精装修低楼层一房一厅，随时看 安选 1室1厅|42平米|高层(共6层) 北蔡大街32弄小区   浦东-北蔡 -北蔡大街32弄 整租 朝南 7/13/18号线  张常闯 4000 元/月"
"anjuke","上海","北蔡","一室","3000-4000","4000","7号线芳华路地铁站 精装修一房适合情侣入住高宠物友好","1室1厅","35.2","中层(共6层)","北蔡大街32弄小区","浦东-北蔡","北蔡大街32弄","","https://sh.zu.anjuke.com/fangyuan/4625457913586691","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","7号线芳华路地铁站 精装修一房适合情侣入住高宠物友好 安选 1室1厅|35.2平米|中层(共6层) 北蔡大街32弄小区   浦东-北蔡 -北蔡大街32弄 整租 朝南 7/13/18号线  李龙 4000 元/月"
"anjuke","上海","北蔡","二室","3000-4000","4000","近地铁两房出租随时看房随时入住民用水电可短租","2室1厅","50","中层(共6层)","高科西路2763弄小区","浦东-北蔡","高科西路2763弄","","https://sh.zu.anjuke.com/fangyuan/4469396044590093","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx2-zj106-mt1/"," 近地铁两房出租随时看房随时入住民用水电可短租 安选 2室1厅|50平米|中层(共6层) 高科西路2763弄小区   浦东-北蔡 -高科西路2763弄 整租 朝南 2/7/13/16/18号线/磁悬浮  刘峰 4000 元/月"
"anjuke","上海","北蔡","一室","4000-5000","4000","1318双地铁 业主自住 随时搬走 出行便利 可居住证 宠物","1室1厅","40","中层(共6层)","虹南小区(浦东)","浦东-北蔡","沪南路1351弄,沪南路1361弄,沪南路1391弄,沪南路911号","","https://sh.zu.anjuke.com/fangyuan/4594092218606604","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj107-mt1/","1318双地铁 业主自住 随时搬走 出行便利 可居住证 宠物 安选 1室1厅|40平米|中层(共6层) 虹南小区(浦东)   浦东-北蔡 -沪南路1351弄,沪南路1361弄,沪南路1391弄,沪南路911号 整租 朝南 7/13/18号线  洪昆明 4000 元/月"
"anjuke","上海","北蔡","一室","3000-4000","4000","一房 楼梯二楼 看房有钥匙 可办居住证 宠物友好","1室1厅","39.7","低层(共6层) 7日内实拍验真","莲安东路79弄小区","浦东-北蔡","莲安东路79弄","","https://sh.zu.anjuke.com/fangyuan/4642537755567118","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj106-mt1/","一房 楼梯二楼 看房有钥匙 可办居住证 宠物友好 安选 1室1厅|39.7平米|低层(共6层) 7日内实拍验真 莲安东路79弄小区   浦东-北蔡 -莲安东路79弄 整租 朝南 7/13/18号线  李琳 4000 元/月"
"anjuke","上海","北蔡","一室","4000-5000","4000","18号线芳芯路地铁站精装修一房一厅 小区近地铁宠物友好手慢无","1室1厅","39.3","中层(共6层)","莲溪六村","浦东-北蔡","莲园路555弄,莲溪路126弄","","https://sh.zu.anjuke.com/fangyuan/4635360573742082","https://sh.zu.anjuke.com/fangyuan/pudong-q-beicai/x1-fx1-zj107-mt1/","18号线芳芯路地铁站精装修一房一厅 小区近地铁宠物友好手慢无 安选 1室1厅|39.3平米|中层(共6层) 莲溪六村   浦东-北蔡 -莲园路555弄,莲溪路126弄 整租 朝南 2/7/13/16/18号线/磁悬浮  李龙 4000 元/月"
